ID,Pred
2019_1222_1449,0.71685
2019_1222_1458,0.7773
2019_1222_1459,0.607
2019_1222_1463,0.79305
2019_1233_1234,0.29225
2019_1233_1235,0.30359
2019_1233_1242,0.19701
2019_1233_1243,0.16499
2019_1233_1246,0.10814
2019_1233_1251,0.1598
2019_1233_1257,0.39007
2019_1233_1261,0.11239
2019_1233_1266,0.2006
2019_1233_1268,0.20366
2019_1233_1276,0.10727
2019_1233_1277,0.10649
2019_1233_1278,0.35295
2019_1233_1279,0.32248
2019_1233_1280,0.21772
2019_1233_1285,0.23128
2019_1233_1293,0.09132
2019_1233_1295,0.53301
2019_1233_1297,0.16952
2019_1233_1300,0.63355
2019_1233_1305,0.08289
2019_1233_1308,0.10318
2019_1233_1314,0.09756
2019_1233_1318,0.26903
2019_1233_1326,0.43434
2019_1233_1328,0.41211
2019_1233_1330,0.21219
2019_1233_1332,0.31985
2019_1233_1341,0.43478
2019_1233_1345,0.15617
2019_1233_1371,0.35076
2019_1233_1385,0.33214
2019_1233_1387,0.38755
2019_1233_1388,0.28912
2019_1233_1393,0.32606
2019_1233_1396,0.22622
2019_1233_1397,0.08203
2019_1233_1403,0.10811
2019_1233_1414,0.11054
2019_1233_1416,0.17651
2019_1233_1429,0.13508
2019_1233_1433,0.15065
2019_1233_1436,0.12966
2019_1233_1437,0.22943
2019_1233_1438,0.051
2019_1233_1439,0.16853
2019_1233_1449,0.14416
2019_1233_1458,0.18846
2019_1233_1459,0.09319
2019_1233_1463,0.20316
2019_1234_1235,0.51628
2019_1234_1242,0.37527
2019_1234_1243,0.32604
2019_1234_1246,0.22892
2019_1234_1251,0.31772
2019_1234_1257,0.61025
2019_1234_1261,0.23664
2019_1234_1266,0.38057
2019_1234_1268,0.38505
2019_1234_1276,0.22731
2019_1234_1277,0.22589
2019_1234_1278,0.57182
2019_1234_1279,0.53818
2019_1234_1280,0.40526
2019_1234_1285,0.42416
2019_1234_1293,0.19746
2019_1234_1295,0.73646
2019_1234_1297,0.33322
2019_1234_1300,0.8089
2019_1234_1305,0.18118
2019_1234_1308,0.21978
2019_1234_1314,0.20929
2019_1234_1318,0.47399
2019_1234_1326,0.65277
2019_1234_1328,0.63185
2019_1234_1330,0.39738
2019_1234_1332,0.53518
2019_1234_1341,0.65318
2019_1234_1345,0.31183
2019_1234_1371,0.56947
2019_1234_1385,0.54907
2019_1234_1387,0.60773
2019_1234_1388,0.49893
2019_1234_1393,0.54223
2019_1234_1396,0.41717
2019_1234_1397,0.17951
2019_1234_1403,0.22886
2019_1234_1414,0.23329
2019_1234_1416,0.34417
2019_1234_1429,0.2766
2019_1234_1433,0.30277
2019_1234_1436,0.26726
2019_1234_1437,0.42162
2019_1234_1438,0.11627
2019_1234_1439,0.33166
2019_1234_1449,0.29198
2019_1234_1458,0.36247
2019_1234_1459,0.20102
2019_1234_1463,0.38432
2019_1235_1242,0.36264
2019_1235_1243,0.31424
2019_1235_1246,0.21948
2019_1235_1251,0.30608
2019_1235_1257,0.59728
2019_1235_1261,0.22699
2019_1235_1266,0.36788
2019_1235_1268,0.37229
2019_1235_1276,0.21793
2019_1235_1277,0.21655
2019_1235_1278,0.5585
2019_1235_1279,0.52467
2019_1235_1280,0.39226
2019_1235_1285,0.41097
2019_1235_1293,0.18901
2019_1235_1295,0.7258
2019_1235_1297,0.32129
2019_1235_1300,0.80038
2019_1235_1305,0.17328
2019_1235_1308,0.21062
2019_1235_1314,0.20045
2019_1235_1318,0.46049
2019_1235_1326,0.64038
2019_1235_1328,0.61915
2019_1235_1330,0.38447
2019_1235_1332,0.52167
2019_1235_1341,0.64079
2019_1235_1345,0.30031
2019_1235_1371,0.55613
2019_1235_1385,0.53561
2019_1235_1387,0.59473
2019_1235_1388,0.48538
2019_1235_1393,0.52875
2019_1235_1396,0.40405
2019_1235_1397,0.17167
2019_1235_1403,0.21943
2019_1235_1414,0.22373
2019_1235_1416,0.33204
2019_1235_1429,0.26588
2019_1235_1433,0.29145
2019_1235_1436,0.25677
2019_1235_1437,0.40846
2019_1235_1438,0.11081
2019_1235_1439,0.31975
2019_1235_1449,0.2809
2019_1235_1458,0.35004
2019_1235_1459,0.19245
2019_1235_1463,0.37157
2019_1242_1243,0.44879
2019_1242_1246,0.33318
2019_1242_1251,0.43938
2019_1242_1257,0.72492
2019_1242_1261,0.34286
2019_1242_1266,0.50837
2019_1242_1268,0.51311
2019_1242_1276,0.33116
2019_1242_1277,0.32937
2019_1242_1278,0.69209
2019_1242_1279,0.66231
2019_1242_1280,0.5342
2019_1242_1285,0.55352
2019_1242_1293,0.29284
2019_1242_1295,0.82466
2019_1242_1297,0.45685
2019_1242_1300,0.87691
2019_1242_1305,0.27136
2019_1242_1308,0.32162
2019_1242_1314,0.30818
2019_1242_1318,0.60264
2019_1242_1326,0.75985
2019_1242_1328,0.74284
2019_1242_1330,0.52603
2019_1242_1332,0.65961
2019_1242_1341,0.76018
2019_1242_1345,0.43267
2019_1242_1371,0.69004
2019_1242_1385,0.67206
2019_1242_1387,0.7228
2019_1242_1388,0.62629
2019_1242_1393,0.66596
2019_1242_1396,0.54642
2019_1242_1397,0.26913
2019_1242_1403,0.33311
2019_1242_1414,0.33867
2019_1242_1416,0.469
2019_1242_1429,0.39156
2019_1242_1433,0.42226
2019_1242_1436,0.38037
2019_1242_1437,0.55094
2019_1242_1438,0.18129
2019_1242_1439,0.4551
2019_1242_1449,0.40971
2019_1242_1458,0.48899
2019_1242_1459,0.29748
2019_1242_1463,0.51234
2019_1243_1246,0.38287
2019_1243_1251,0.4932
2019_1243_1257,0.76593
2019_1243_1261,0.39315
2019_1243_1266,0.56217
2019_1243_1268,0.56683
2019_1243_1276,0.38072
2019_1243_1277,0.37882
2019_1243_1278,0.73621
2019_1243_1279,0.70891
2019_1243_1280,0.58746
2019_1243_1285,0.6062
2019_1243_1293,0.33958
2019_1243_1295,0.8538
2019_1243_1297,0.51086
2019_1243_1300,0.89843
2019_1243_1305,0.3162
2019_1243_1308,0.37054
2019_1243_1314,0.35614
2019_1243_1318,0.65315
2019_1243_1326,0.79711
2019_1243_1328,0.78198
2019_1243_1330,0.57949
2019_1243_1332,0.70641
2019_1243_1341,0.7974
2019_1243_1345,0.48638
2019_1243_1371,0.73434
2019_1243_1385,0.71788
2019_1243_1387,0.76402
2019_1243_1388,0.67542
2019_1243_1393,0.71227
2019_1243_1396,0.59933
2019_1243_1397,0.31377
2019_1243_1403,0.3828
2019_1243_1414,0.3887
2019_1243_1416,0.52306
2019_1243_1429,0.44416
2019_1243_1433,0.47576
2019_1243_1436,0.43254
2019_1243_1437,0.60371
2019_1243_1438,0.21566
2019_1243_1439,0.5091
2019_1243_1449,0.46289
2019_1243_1458,0.543
2019_1243_1459,0.3446
2019_1243_1463,0.56607
2019_1246_1251,0.61327
2019_1246_1257,0.84207
2019_1246_1261,0.51354
2019_1246_1266,0.67661
2019_1246_1268,0.68075
2019_1246_1276,0.50045
2019_1246_1277,0.49843
2019_1246_1278,0.81975
2019_1246_1279,0.79873
2019_1246_1280,0.69884
2019_1246_1285,0.71497
2019_1246_1293,0.4559
2019_1246_1295,0.90491
2019_1246_1297,0.62988
2019_1246_1300,0.93513
2019_1246_1305,0.42972
2019_1246_1308,0.4896
2019_1246_1314,0.47405
2019_1246_1318,0.75421
2019_1246_1326,0.8649
2019_1246_1328,0.8539
2019_1246_1330,0.69189
2019_1246_1332,0.79678
2019_1246_1341,0.86511
2019_1246_1345,0.60678
2019_1246_1371,0.81833
2019_1246_1385,0.80569
2019_1246_1387,0.84066
2019_1246_1388,0.77226
2019_1246_1393,0.80134
2019_1246_1396,0.70909
2019_1246_1397,0.42696
2019_1246_1403,0.50265
2019_1246_1414,0.50888
2019_1246_1416,0.64121
2019_1246_1429,0.56561
2019_1246_1433,0.59658
2019_1246_1436,0.55398
2019_1246_1437,0.71284
2019_1246_1438,0.30941
2019_1246_1439,0.62824
2019_1246_1449,0.58409
2019_1246_1458,0.65942
2019_1246_1459,0.46143
2019_1246_1463,0.68007
2019_1251_1257,0.77269
2019_1251_1261,0.40228
2019_1251_1266,0.57153
2019_1251_1268,0.57616
2019_1251_1276,0.38975
2019_1251_1277,0.38783
2019_1251_1278,0.74355
2019_1251_1279,0.71671
2019_1251_1280,0.59667
2019_1251_1285,0.61526
2019_1251_1293,0.34819
2019_1251_1295,0.8585
2019_1251_1297,0.52038
2019_1251_1300,0.90186
2019_1251_1305,0.3245
2019_1251_1308,0.37948
2019_1251_1314,0.36493
2019_1251_1318,0.66174
2019_1251_1326,0.8032
2019_1251_1328,0.78841
2019_1251_1330,0.58875
2019_1251_1332,0.71426
2019_1251_1341,0.80349
2019_1251_1345,0.49591
2019_1251_1371,0.74171
2019_1251_1385,0.72554
2019_1251_1387,0.77082
2019_1251_1388,0.68372
2019_1251_1393,0.72002
2019_1251_1396,0.60845
2019_1251_1397,0.32203
2019_1251_1403,0.39184
2019_1251_1414,0.3978
2019_1251_1416,0.53256
2019_1251_1429,0.45359
2019_1251_1433,0.48527
2019_1251_1436,0.44192
2019_1251_1437,0.61279
2019_1251_1438,0.22218
2019_1251_1439,0.51862
2019_1251_1449,0.47238
2019_1251_1458,0.55245
2019_1251_1459,0.35326
2019_1251_1463,0.57541
2019_1257_1261,0.16678
2019_1257_1266,0.28403
2019_1257_1268,0.2879
2019_1257_1276,0.15963
2019_1257_1277,0.15854
2019_1257_1278,0.46303
2019_1257_1279,0.42936
2019_1257_1280,0.30554
2019_1257_1285,0.32231
2019_1257_1293,0.13709
2019_1257_1295,0.64341
2019_1257_1297,0.24396
2019_1257_1300,0.73212
2019_1257_1305,0.12501
2019_1257_1308,0.15389
2019_1257_1314,0.14595
2019_1257_1318,0.36781
2019_1257_1326,0.54829
2019_1257_1328,0.52565
2019_1257_1330,0.29863
2019_1257_1332,0.42641
2019_1257_1341,0.54874
2019_1257_1345,0.22635
2019_1257_1371,0.46064
2019_1257_1385,0.44015
2019_1257_1387,0.50008
2019_1257_1388,0.39133
2019_1257_1393,0.43337
2019_1257_1396,0.31608
2019_1257_1397,0.12378
2019_1257_1403,0.16081
2019_1257_1414,0.1642
2019_1257_1416,0.25309
2019_1257_1429,0.198
2019_1257_1433,0.21899
2019_1257_1436,0.19061
2019_1257_1437,0.32004
2019_1257_1438,0.0783
2019_1257_1439,0.24266
2019_1257_1449,0.21028
2019_1257_1458,0.26853
2019_1257_1459,0.13975
2019_1257_1463,0.28726
2019_1261_1266,0.66707
2019_1261_1268,0.67127
2019_1261_1276,0.48964
2019_1261_1277,0.48761
2019_1261_1278,0.81327
2019_1261_1279,0.79168
2019_1261_1280,0.68965
2019_1261_1285,0.70607
2019_1261_1293,0.44519
2019_1261_1295,0.90112
2019_1261_1297,0.61974
2019_1261_1300,0.93245
2019_1261_1305,0.41915
2019_1261_1308,0.4788
2019_1261_1314,0.46328
2019_1261_1318,0.7461
2019_1261_1326,0.85976
2019_1261_1328,0.84842
2019_1261_1330,0.68259
2019_1261_1332,0.78969
2019_1261_1341,0.85998
2019_1261_1345,0.59641
2019_1261_1371,0.81181
2019_1261_1385,0.79883
2019_1261_1387,0.83478
2019_1261_1388,0.76456
2019_1261_1393,0.79436
2019_1261_1396,0.70008
2019_1261_1397,0.41641
2019_1261_1403,0.49183
2019_1261_1414,0.49806
2019_1261_1416,0.63119
2019_1261_1429,0.55496
2019_1261_1433,0.58613
2019_1261_1436,0.54327
2019_1261_1437,0.70391
2019_1261_1438,0.30024
2019_1261_1439,0.61808
2019_1261_1449,0.57354
2019_1261_1458,0.64964
2019_1261_1459,0.4507
2019_1261_1463,0.67059
2019_1266_1268,0.50747
2019_1266_1276,0.32618
2019_1266_1277,0.3244
2019_1266_1278,0.68726
2019_1266_1279,0.65724
2019_1266_1280,0.52858
2019_1266_1285,0.54793
2019_1266_1293,0.28819
2019_1266_1295,0.82137
2019_1266_1297,0.45125
2019_1266_1300,0.87445
2019_1266_1305,0.26692
2019_1266_1308,0.31671
2019_1266_1314,0.30339
2019_1266_1318,0.59722
2019_1266_1326,0.7557
2019_1266_1328,0.7385
2019_1266_1330,0.5204
2019_1266_1332,0.65452
2019_1266_1341,0.75603
2019_1266_1345,0.42713
2019_1266_1371,0.68519
2019_1266_1385,0.66706
2019_1266_1387,0.71825
2019_1266_1388,0.62099
2019_1266_1393,0.66091
2019_1266_1396,0.54082
2019_1266_1397,0.26471
2019_1266_1403,0.32811
2019_1266_1414,0.33363
2019_1266_1416,0.46338
2019_1266_1429,0.38619
2019_1266_1433,0.41676
2019_1266_1436,0.37506
2019_1266_1437,0.54535
2019_1266_1438,0.17796
2019_1266_1439,0.44951
2019_1266_1449,0.40426
2019_1266_1458,0.48335
2019_1266_1459,0.29278
2019_1266_1463,0.50669
2019_1268_1276,0.32203
2019_1268_1277,0.32026
2019_1268_1278,0.68317
2019_1268_1279,0.65296
2019_1268_1280,0.52385
2019_1268_1285,0.54323
2019_1268_1293,0.28432
2019_1268_1295,0.81858
2019_1268_1297,0.44656
2019_1268_1300,0.87236
2019_1268_1305,0.26322
2019_1268_1308,0.31262
2019_1268_1314,0.2994
2019_1268_1318,0.59265
2019_1268_1326,0.75219
2019_1268_1328,0.73482
2019_1268_1330,0.51567
2019_1268_1332,0.65022
2019_1268_1341,0.75252
2019_1268_1345,0.4225
2019_1268_1371,0.68109
2019_1268_1385,0.66284
2019_1268_1387,0.7144
2019_1268_1388,0.61652
2019_1268_1393,0.65665
2019_1268_1396,0.53611
2019_1268_1397,0.26104
2019_1268_1403,0.32394
2019_1268_1414,0.32943
2019_1268_1416,0.45867
2019_1268_1429,0.38171
2019_1268_1433,0.41216
2019_1268_1436,0.37063
2019_1268_1437,0.54065
2019_1268_1438,0.17521
2019_1268_1439,0.44482
2019_1268_1449,0.3997
2019_1268_1458,0.47862
2019_1268_1459,0.28887
2019_1268_1463,0.50195
2019_1276_1277,0.5007
2019_1276_1278,0.82109
2019_1276_1279,0.80019
2019_1276_1280,0.70075
2019_1276_1285,0.71682
2019_1276_1293,0.45816
2019_1276_1295,0.90569
2019_1276_1297,0.632
2019_1276_1300,0.93568
2019_1276_1305,0.43195
2019_1276_1308,0.49188
2019_1276_1314,0.47633
2019_1276_1318,0.7559
2019_1276_1326,0.86596
2019_1276_1328,0.85503
2019_1276_1330,0.69383
2019_1276_1332,0.79825
2019_1276_1341,0.86617
2019_1276_1345,0.60895
2019_1276_1371,0.81968
2019_1276_1385,0.80711
2019_1276_1387,0.84187
2019_1276_1388,0.77385
2019_1276_1393,0.80279
2019_1276_1396,0.71096
2019_1276_1397,0.42918
2019_1276_1403,0.50492
2019_1276_1414,0.51115
2019_1276_1416,0.6433
2019_1276_1429,0.56785
2019_1276_1433,0.59877
2019_1276_1436,0.55623
2019_1276_1437,0.7147
2019_1276_1438,0.31136
2019_1276_1439,0.63036
2019_1276_1449,0.5863
2019_1276_1458,0.66146
2019_1276_1459,0.4637
2019_1276_1463,0.68205
2019_1277_1278,0.82228
2019_1277_1279,0.80148
2019_1277_1280,0.70244
2019_1277_1285,0.71846
2019_1277_1293,0.46017
2019_1277_1295,0.90638
2019_1277_1297,0.63389
2019_1277_1300,0.93616
2019_1277_1305,0.43394
2019_1277_1308,0.4939
2019_1277_1314,0.47835
2019_1277_1318,0.75739
2019_1277_1326,0.8669
2019_1277_1328,0.85603
2019_1277_1330,0.69555
2019_1277_1332,0.79955
2019_1277_1341,0.8671
2019_1277_1345,0.61087
2019_1277_1371,0.82087
2019_1277_1385,0.80837
2019_1277_1387,0.84295
2019_1277_1388,0.77527
2019_1277_1393,0.80407
2019_1277_1396,0.71263
2019_1277_1397,0.43117
2019_1277_1403,0.50695
2019_1277_1414,0.51318
2019_1277_1416,0.64515
2019_1277_1429,0.56984
2019_1277_1433,0.60071
2019_1277_1436,0.55823
2019_1277_1437,0.71635
2019_1277_1438,0.3131
2019_1277_1439,0.63225
2019_1277_1449,0.58826
2019_1277_1458,0.66328
2019_1277_1459,0.46571
2019_1277_1463,0.6838
2019_1278_1279,0.4687
2019_1278_1280,0.34029
2019_1278_1285,0.35799
2019_1278_1293,0.15701
2019_1278_1295,0.67902
2019_1278_1297,0.27448
2019_1278_1300,0.76215
2019_1278_1305,0.14347
2019_1278_1308,0.17576
2019_1278_1314,0.16692
2019_1278_1318,0.40552
2019_1278_1326,0.58731
2019_1278_1328,0.56507
2019_1278_1330,0.33297
2019_1278_1332,0.46569
2019_1278_1341,0.58774
2019_1278_1345,0.25541
2019_1278_1371,0.50033
2019_1278_1385,0.47964
2019_1278_1387,0.53976
2019_1278_1388,0.4298
2019_1278_1393,0.47277
2019_1278_1396,0.35142
2019_1278_1397,0.14209
2019_1278_1403,0.18345
2019_1278_1414,0.18721
2019_1278_1416,0.28432
2019_1278_1429,0.22448
2019_1278_1433,0.2474
2019_1278_1436,0.21637
2019_1278_1437,0.3556
2019_1278_1438,0.09058
2019_1278_1439,0.27308
2019_1278_1449,0.23791
2019_1278_1458,0.3009
2019_1278_1459,0.15999
2019_1278_1463,0.3209
2019_1279_1280,0.37152
2019_1279_1285,0.38988
2019_1279_1293,0.17591
2019_1279_1295,0.70798
2019_1279_1297,0.30244
2019_1279_1300,0.78597
2019_1279_1305,0.16105
2019_1279_1308,0.19638
2019_1279_1314,0.18674
2019_1279_1318,0.43875
2019_1279_1326,0.6199
2019_1279_1328,0.59823
2019_1279_1330,0.3639
2019_1279_1332,0.49971
2019_1279_1341,0.62033
2019_1279_1345,0.28218
2019_1279_1371,0.53435
2019_1279_1385,0.5137
2019_1279_1387,0.57339
2019_1279_1388,0.46348
2019_1279_1393,0.50681
2019_1279_1396,0.38308
2019_1279_1397,0.15953
2019_1279_1403,0.20475
2019_1279_1414,0.20884
2019_1279_1416,0.31285
2019_1279_1429,0.24909
2019_1279_1433,0.27364
2019_1279_1436,0.24037
2019_1279_1437,0.38741
2019_1279_1438,0.10245
2019_1279_1439,0.30095
2019_1279_1449,0.2635
2019_1279_1458,0.33032
2019_1279_1459,0.17916
2019_1279_1463,0.3513
2019_1280_1285,0.52218
2019_1280_1293,0.26743
2019_1280_1295,0.80568
2019_1280_1297,0.42577
2019_1280_1300,0.86264
2019_1280_1305,0.24715
2019_1280_1308,0.29475
2019_1280_1314,0.28197
2019_1280_1318,0.57209
2019_1280_1326,0.73609
2019_1280_1328,0.71802
2019_1280_1330,0.49453
2019_1280_1332,0.63076
2019_1280_1341,0.73644
2019_1280_1345,0.40202
2019_1280_1371,0.66244
2019_1280_1385,0.64369
2019_1280_1387,0.69684
2019_1280_1388,0.59634
2019_1280_1393,0.63734
2019_1280_1396,0.51502
2019_1280_1397,0.24506
2019_1280_1403,0.30571
2019_1280_1414,0.31102
2019_1280_1416,0.43776
2019_1280_1429,0.36196
2019_1280_1433,0.39183
2019_1280_1436,0.35113
2019_1280_1437,0.51959
2019_1280_1438,0.16332
2019_1280_1439,0.42405
2019_1280_1449,0.37959
2019_1280_1458,0.45757
2019_1280_1459,0.27182
2019_1280_1463,0.48082
2019_1285_1293,0.25245
2019_1285_1295,0.79319
2019_1285_1297,0.40685
2019_1285_1300,0.85315
2019_1285_1305,0.23295
2019_1285_1308,0.27882
2019_1285_1314,0.26647
2019_1285_1318,0.55292
2019_1285_1326,0.72068
2019_1285_1328,0.70199
2019_1285_1330,0.47508
2019_1285_1332,0.61244
2019_1285_1341,0.72105
2019_1285_1345,0.38345
2019_1285_1371,0.64482
2019_1285_1385,0.62563
2019_1285_1387,0.68014
2019_1285_1388,0.57746
2019_1285_1393,0.61916
2019_1285_1396,0.49556
2019_1285_1397,0.23094
2019_1285_1403,0.28943
2019_1285_1414,0.29459
2019_1285_1416,0.4187
2019_1285_1429,0.34417
2019_1285_1433,0.37344
2019_1285_1436,0.3336
2019_1285_1437,0.50013
2019_1285_1438,0.15296
2019_1285_1439,0.40515
2019_1285_1449,0.36143
2019_1285_1458,0.43831
2019_1285_1459,0.25668
2019_1285_1463,0.46142
2019_1293_1295,0.91989
2019_1293_1297,0.6725
2019_1293_1300,0.94563
2019_1293_1305,0.47621
2019_1293_1308,0.53648
2019_1293_1314,0.52096
2019_1293_1318,0.78734
2019_1293_1326,0.88538
2019_1293_1328,0.87581
2019_1293_1330,0.73042
2019_1293_1332,0.8255
2019_1293_1341,0.88556
2019_1293_1345,0.65057
2019_1293_1371,0.8446
2019_1293_1385,0.83342
2019_1293_1387,0.86423
2019_1293_1388,0.80359
2019_1293_1393,0.82956
2019_1293_1396,0.74626
2019_1293_1397,0.4734
2019_1293_1403,0.54943
2019_1293_1414,0.55559
2019_1293_1416,0.68317
2019_1293_1429,0.61106
2019_1293_1433,0.64084
2019_1293_1436,0.59978
2019_1293_1437,0.7497
2019_1293_1438,0.3509
2019_1293_1439,0.67094
2019_1293_1449,0.62887
2019_1293_1458,0.70025
2019_1293_1459,0.5083
2019_1293_1463,0.71948
2019_1295_1297,0.15311
2019_1295_1300,0.60495
2019_1295_1305,0.07412
2019_1295_1308,0.09248
2019_1295_1314,0.08739
2019_1295_1318,0.24585
2019_1295_1326,0.4048
2019_1295_1328,0.38306
2019_1295_1330,0.19261
2019_1295_1332,0.29405
2019_1295_1341,0.40523
2019_1295_1345,0.14084
2019_1295_1371,0.32365
2019_1295_1385,0.3058
2019_1295_1387,0.35917
2019_1295_1388,0.26483
2019_1295_1393,0.29998
2019_1295_1396,0.20568
2019_1295_1397,0.07335
2019_1295_1403,0.09696
2019_1295_1414,0.09916
2019_1295_1416,0.15956
2019_1295_1429,0.12152
2019_1295_1433,0.13577
2019_1295_1436,0.11657
2019_1295_1437,0.20869
2019_1295_1438,0.04543
2019_1295_1439,0.1522
2019_1295_1449,0.12982
2019_1295_1458,0.1706
2019_1295_1459,0.08343
2019_1295_1463,0.18422
2019_1297_1300,0.89543
2019_1297_1305,0.30921
2019_1297_1308,0.36299
2019_1297_1314,0.34872
2019_1297_1318,0.64575
2019_1297_1326,0.7918
2019_1297_1328,0.77638
2019_1297_1330,0.57155
2019_1297_1332,0.69962
2019_1297_1341,0.79209
2019_1297_1345,0.47826
2019_1297_1371,0.72795
2019_1297_1385,0.71125
2019_1297_1387,0.75811
2019_1297_1388,0.66825
2019_1297_1393,0.70556
2019_1297_1396,0.5915
2019_1297_1397,0.30681
2019_1297_1403,0.37514
2019_1297_1414,0.381
2019_1297_1416,0.51494
2019_1297_1429,0.43614
2019_1297_1433,0.46765
2019_1297_1436,0.42457
2019_1297_1437,0.5959
2019_1297_1438,0.21021
2019_1297_1439,0.50097
2019_1297_1449,0.45482
2019_1297_1458,0.53492
2019_1297_1459,0.33729
2019_1297_1463,0.55806
2019_1300_1305,0.0502
2019_1300_1308,0.06304
2019_1300_1314,0.05946
2019_1300_1318,0.1771
2019_1300_1326,0.30987
2019_1300_1328,0.29074
2019_1300_1330,0.13607
2019_1300_1332,0.21568
2019_1300_1341,0.31025
2019_1300_1345,0.09766
2019_1300_1371,0.24007
2019_1300_1385,0.2253
2019_1300_1387,0.27008
2019_1300_1388,0.19213
2019_1300_1393,0.22052
2019_1300_1396,0.146
2019_1300_1397,0.04966
2019_1300_1403,0.06619
2019_1300_1414,0.06775
2019_1300_1416,0.11138
2019_1300_1429,0.08368
2019_1300_1433,0.09397
2019_1300_1436,0.08013
2019_1300_1437,0.14829
2019_1300_1438,0.03047
2019_1300_1439,0.10596
2019_1300_1449,0.08966
2019_1300_1458,0.11956
2019_1300_1459,0.05668
2019_1300_1463,0.12974
2019_1305_1308,0.56275
2019_1305_1314,0.54737
2019_1305_1318,0.80457
2019_1305_1326,0.89572
2019_1305_1328,0.8869
2019_1305_1330,0.7508
2019_1305_1332,0.84027
2019_1305_1341,0.89588
2019_1305_1345,0.6743
2019_1305_1371,0.85802
2019_1305_1385,0.84764
2019_1305_1387,0.87621
2019_1305_1388,0.8198
2019_1305_1393,0.84404
2019_1305_1396,0.76582
2019_1305_1397,0.49991
2019_1305_1403,0.57554
2019_1305_1414,0.58162
2019_1305_1416,0.70568
2019_1305_1429,0.63597
2019_1305_1433,0.66489
2019_1305_1436,0.62497
2019_1305_1437,0.76908
2019_1305_1438,0.37544
2019_1305_1439,0.69394
2019_1305_1449,0.65328
2019_1305_1458,0.72205
2019_1305_1459,0.53478
2019_1305_1463,0.74039
2019_1308_1314,0.48716
2019_1308_1318,0.76382
2019_1308_1326,0.87092
2019_1308_1328,0.86033
2019_1308_1330,0.70297
2019_1308_1332,0.80515
2019_1308_1341,0.87112
2019_1308_1345,0.61923
2019_1308_1371,0.826
2019_1308_1385,0.81378
2019_1308_1387,0.84757
2019_1308_1388,0.78136
2019_1308_1393,0.80957
2019_1308_1396,0.7198
2019_1308_1397,0.43985
2019_1308_1403,0.51577
2019_1308_1414,0.52199
2019_1308_1416,0.6532
2019_1308_1429,0.57847
2019_1308_1433,0.60915
2019_1308_1436,0.56692
2019_1308_1437,0.72347
2019_1308_1438,0.32074
2019_1308_1439,0.64042
2019_1308_1449,0.59678
2019_1308_1458,0.67112
2019_1308_1459,0.47451
2019_1308_1463,0.69139
2019_1314_1318,0.77487
2019_1314_1326,0.87776
2019_1314_1328,0.86765
2019_1314_1330,0.71581
2019_1314_1332,0.81474
2019_1314_1341,0.87795
2019_1314_1345,0.6338
2019_1314_1371,0.83477
2019_1314_1385,0.82304
2019_1314_1387,0.85544
2019_1314_1388,0.79181
2019_1314_1393,0.81899
2019_1314_1396,0.73219
2019_1314_1397,0.45525
2019_1314_1403,0.5313
2019_1314_1414,0.5375
2019_1314_1416,0.66716
2019_1314_1429,0.59358
2019_1314_1433,0.62387
2019_1314_1436,0.58214
2019_1314_1437,0.73576
2019_1314_1438,0.33446
2019_1314_1439,0.65463
2019_1314_1449,0.61168
2019_1314_1458,0.68471
2019_1314_1459,0.49005
2019_1314_1463,0.70452
2019_1318_1326,0.67837
2019_1318_1328,0.65819
2019_1318_1330,0.42523
2019_1318_1332,0.56365
2019_1318_1341,0.67876
2019_1318_1345,0.33704
2019_1318_1371,0.59743
2019_1318_1385,0.57737
2019_1318_1387,0.63479
2019_1318_1388,0.52767
2019_1318_1393,0.57063
2019_1318_1396,0.44539
2019_1318_1397,0.19709
2019_1318_1403,0.24979
2019_1318_1414,0.25449
2019_1318_1416,0.37059
2019_1318_1429,0.30021
2019_1318_1433,0.3276
2019_1318_1436,0.29039
2019_1318_1437,0.4499
2019_1318_1438,0.12863
2019_1318_1439,0.35764
2019_1318_1449,0.31632
2019_1318_1458,0.38946
2019_1318_1459,0.22014
2019_1318_1463,0.41188
2019_1326_1328,0.47997
2019_1326_1330,0.26179
2019_1326_1332,0.3824
2019_1326_1341,0.50318
2019_1326_1345,0.19594
2019_1326_1371,0.41566
2019_1326_1385,0.3957
2019_1326_1387,0.45449
2019_1326_1388,0.34874
2019_1326_1393,0.38913
2019_1326_1396,0.27794
2019_1326_1397,0.10527
2019_1326_1403,0.13763
2019_1326_1414,0.14062
2019_1326_1416,0.2201
2019_1326_1429,0.17056
2019_1326_1433,0.18932
2019_1326_1436,0.16398
2019_1326_1437,0.28162
2019_1326_1438,0.06608
2019_1326_1439,0.21065
2019_1326_1449,0.18152
2019_1326_1458,0.23416
2019_1326_1459,0.11918
2019_1326_1463,0.25132
2019_1328_1330,0.27976
2019_1328_1332,0.40413
2019_1328_1341,0.52592
2019_1328_1345,0.21068
2019_1328_1371,0.43793
2019_1328_1385,0.41767
2019_1328_1387,0.47715
2019_1328_1388,0.3697
2019_1328_1393,0.41098
2019_1328_1396,0.29658
2019_1328_1397,0.11416
2019_1328_1403,0.1488
2019_1328_1414,0.15199
2019_1328_1416,0.23613
2019_1328_1429,0.18383
2019_1328_1433,0.20369
2019_1328_1436,0.17685
2019_1328_1437,0.3004
2019_1328_1438,0.07193
2019_1328_1439,0.22619
2019_1328_1449,0.19544
