ID,Pred
2015_1172_1326,0.53065
2015_1172_1328,0.18383
2015_1172_1329,0.31625
2015_1172_1332,0.30299
2015_1172_1344,0.42577
2015_1172_1345,0.39665
2015_1172_1352,0.78752
2015_1172_1361,0.55301
2015_1172_1372,0.33375
2015_1172_1374,0.44555
2015_1172_1385,0.50981
2015_1172_1400,0.18793
2015_1172_1411,0.5041
2015_1172_1412,0.49912
2015_1172_1414,0.38042
2015_1172_1417,0.80113
2015_1172_1428,0.22868
2015_1172_1433,0.34681
2015_1172_1434,0.36334
2015_1172_1437,0.61581
2015_1172_1438,0.54138
2015_1172_1452,0.62451
2015_1172_1455,0.41431
2015_1172_1458,0.19503
2015_1172_1459,0.72635
2015_1172_1461,0.37982
2015_1172_1462,0.14036
2015_1173_1181,0.49523
2015_1173_1186,0.83303
2015_1173_1207,0.86119
2015_1173_1208,0.61593
2015_1173_1209,0.88593
2015_1173_1211,0.67763
2015_1173_1214,0.79631
2015_1173_1217,0.92756
2015_1173_1231,0.71448
2015_1173_1234,0.82582
2015_1173_1235,0.83342
2015_1173_1242,0.50452
2015_1173_1246,0.35546
2015_1173_1248,0.92648
2015_1173_1257,0.56994
2015_1173_1261,0.73183
2015_1173_1264,0.57337
2015_1173_1268,0.64405
2015_1173_1277,0.76531
2015_1173_1279,0.89582
2015_1173_1295,0.889
2015_1173_1301,0.81261
2015_1173_1308,0.72484
2015_1173_1314,0.8342
2015_1173_1316,0.98491
2015_1173_1318,0.89305
2015_1173_1320,0.94779
2015_1173_1323,0.56898
2015_1173_1326,0.85354
2015_1173_1328,0.53725
2015_1173_1329,0.7045
2015_1173_1332,0.69142
2015_1173_1344,0.79261
2015_1173_1345,0.77214
2015_1173_1352,0.95026
2015_1173_1361,0.86445
2015_1173_1372,0.72083
2015_1173_1374,0.80553
2015_1173_1385,0.84279
2015_1173_1400,0.54398
2015_1173_1411,0.83974
2015_1173_1412,0.83704
2015_1173_1414,0.7599
2015_1173_1417,0.95406
2015_1173_1428,0.60446
2015_1173_1433,0.7324
2015_1173_1434,0.7463
2015_1173_1437,0.89203
2015_1173_1438,0.85885
2015_1173_1452,0.89554
2015_1173_1455,0.78478
2015_1173_1458,0.55533
2015_1173_1459,0.93189
2015_1173_1461,0.75943
2015_1173_1462,0.457
2015_1181_1186,0.83716
2015_1181_1207,0.86474
2015_1181_1208,0.623
2015_1181_1209,0.88893
2015_1181_1211,0.68414
2015_1181_1214,0.80113
2015_1181_1217,0.92955
2015_1181_1231,0.72056
2015_1181_1234,0.83009
2015_1181_1235,0.83754
2015_1181_1242,0.51202
2015_1181_1246,0.36236
2015_1181_1248,0.92849
2015_1181_1257,0.57728
2015_1181_1261,0.73768
2015_1181_1264,0.58069
2015_1181_1268,0.65089
2015_1181_1277,0.77065
2015_1181_1279,0.89859
2015_1181_1295,0.89192
2015_1181_1301,0.81713
2015_1181_1308,0.73078
2015_1181_1314,0.83831
2015_1181_1316,0.98535
2015_1181_1318,0.89588
2015_1181_1320,0.94925
2015_1181_1323,0.57632
2015_1181_1326,0.85725
2015_1181_1328,0.5447
2015_1181_1329,0.71071
2015_1181_1332,0.69779
2015_1181_1344,0.7975
2015_1181_1345,0.77738
2015_1181_1352,0.95166
2015_1181_1361,0.86792
2015_1181_1372,0.72683
2015_1181_1374,0.81018
2015_1181_1385,0.84672
2015_1181_1400,0.55141
2015_1181_1411,0.84373
2015_1181_1412,0.84109
2015_1181_1414,0.76533
2015_1181_1417,0.95535
2015_1181_1428,0.61161
2015_1181_1433,0.73823
2015_1181_1434,0.75194
2015_1181_1437,0.89489
2015_1181_1438,0.86245
2015_1181_1452,0.89831
2015_1181_1455,0.7898
2015_1181_1458,0.56273
2015_1181_1459,0.93377
2015_1181_1461,0.76487
2015_1181_1462,0.46445
2015_1186_1207,0.55697
2015_1186_1208,0.24526
2015_1186_1209,0.61147
2015_1186_1211,0.2987
2015_1186_1214,0.44202
2015_1186_1217,0.72182
2015_1186_1231,0.33645
2015_1186_1234,0.48998
2015_1186_1235,0.50343
2015_1186_1242,0.17104
2015_1186_1246,0.10052
2015_1186_1248,0.71858
2015_1186_1257,0.21169
2015_1186_1261,0.35608
2015_1186_1264,0.21404
2015_1186_1268,0.26828
2015_1186_1277,0.39786
2015_1186_1279,0.63537
2015_1186_1295,0.61873
2015_1186_1301,0.46772
2015_1186_1308,0.34802
2015_1186_1314,0.50484
2015_1186_1316,0.92971
2015_1186_1318,0.62853
2015_1186_1320,0.78626
2015_1186_1323,0.21104
2015_1186_1326,0.54148
2015_1186_1328,0.19045
2015_1186_1329,0.32574
2015_1186_1332,0.31226
2015_1186_1344,0.43644
2015_1186_1345,0.40711
2015_1186_1352,0.79472
2015_1186_1361,0.56374
2015_1186_1372,0.34349
2015_1186_1374,0.45632
2015_1186_1385,0.52068
2015_1186_1400,0.19466
2015_1186_1411,0.51497
2015_1186_1412,0.51
2015_1186_1414,0.39074
2015_1186_1417,0.80798
2015_1186_1428,0.23644
2015_1186_1433,0.35674
2015_1186_1434,0.37346
2015_1186_1437,0.62605
2015_1186_1438,0.55216
2015_1186_1452,0.63466
2015_1186_1455,0.42492
2015_1186_1458,0.20196
2015_1186_1459,0.73492
2015_1186_1461,0.39012
2015_1186_1462,0.14569
2015_1207_1208,0.20718
2015_1207_1209,0.55861
2015_1207_1211,0.25513
2015_1207_1214,0.38914
2015_1207_1217,0.67601
2015_1207_1231,0.28965
2015_1207_1234,0.43584
2015_1207_1235,0.44911
2015_1207_1242,0.14231
2015_1207_1246,0.08245
2015_1207_1248,0.67249
2015_1207_1257,0.1776
2015_1207_1261,0.30781
2015_1207_1264,0.17965
2015_1207_1268,0.2277
2015_1207_1277,0.34698
2015_1207_1279,0.58354
2015_1207_1295,0.56616
2015_1207_1301,0.41404
2015_1207_1308,0.30033
2015_1207_1314,0.45051
2015_1207_1316,0.91406
2015_1207_1318,0.57638
2015_1207_1320,0.74735
2015_1207_1323,0.17702
2015_1207_1326,0.48708
2015_1207_1328,0.15908
2015_1207_1329,0.27979
2015_1207_1332,0.26746
2015_1207_1344,0.38377
2015_1207_1345,0.35574
2015_1207_1352,0.75687
2015_1207_1361,0.5096
2015_1207_1372,0.29614
2015_1207_1374,0.40297
2015_1207_1385,0.46625
2015_1207_1400,0.16274
2015_1207_1411,0.46057
2015_1207_1412,0.45563
2015_1207_1414,0.34025
2015_1207_1417,0.77188
2015_1207_1428,0.19937
2015_1207_1433,0.30842
2015_1207_1434,0.32402
2015_1207_1437,0.57379
2015_1207_1438,0.49786
2015_1207_1452,0.5828
2015_1207_1455,0.37271
2015_1207_1458,0.16909
2015_1207_1459,0.69035
2015_1207_1461,0.33967
2015_1207_1462,0.1206
2015_1208_1209,0.8304
2015_1208_1211,0.56991
2015_1208_1214,0.71136
2015_1208_1217,0.88978
2015_1208_1231,0.61202
2015_1208_1234,0.7493
2015_1208_1235,0.75927
2015_1208_1242,0.39096
2015_1208_1246,0.25797
2015_1208_1248,0.88819
2015_1208_1257,0.45518
2015_1208_1261,0.6324
2015_1208_1264,0.45864
2015_1208_1268,0.53285
2015_1208_1277,0.67274
2015_1208_1279,0.84426
2015_1208_1295,0.83468
2015_1208_1301,0.73217
2015_1208_1308,0.62415
2015_1208_1314,0.7603
2015_1208_1316,0.97628
2015_1208_1318,0.84036
2015_1208_1320,0.91964
2015_1208_1323,0.4542
2015_1208_1326,0.78604
2015_1208_1328,0.4226
2015_1208_1329,0.60047
2015_1208_1332,0.5855
2015_1208_1344,0.70669
2015_1208_1345,0.68115
2015_1208_1352,0.92334
2015_1208_1361,0.8008
2015_1208_1372,0.61945
2015_1208_1374,0.72308
2015_1208_1385,0.77167
2015_1208_1400,0.42922
2015_1208_1411,0.76761
2015_1208_1412,0.76404
2015_1208_1414,0.66613
2015_1208_1417,0.92903
2015_1208_1428,0.49067
2015_1208_1433,0.63307
2015_1208_1434,0.64967
2015_1208_1437,0.83893
2015_1208_1438,0.79321
2015_1208_1452,0.84386
2015_1208_1455,0.69685
2015_1208_1458,0.44049
2015_1208_1459,0.89611
2015_1208_1461,0.66556
2015_1208_1462,0.34664
2015_1209_1211,0.21483
2015_1209_1214,0.33726
2015_1209_1217,0.62502
2015_1209_1231,0.24569
2015_1209_1234,0.38162
2015_1209_1235,0.3944
2015_1209_1242,0.11703
2015_1209_1246,0.06698
2015_1209_1248,0.62125
2015_1209_1257,0.14713
2015_1209_1261,0.26212
2015_1209_1264,0.14889
2015_1209_1268,0.19062
2015_1209_1277,0.29798
2015_1209_1279,0.52815
2015_1209_1295,0.5104
2015_1209_1301,0.3608
2015_1209_1308,0.25534
2015_1209_1314,0.39575
2015_1209_1316,0.8947
2015_1209_1318,0.52083
2015_1209_1320,0.70265
2015_1209_1323,0.14663
2015_1209_1326,0.43136
2015_1209_1328,0.13128
2015_1209_1329,0.23684
2015_1209_1332,0.22581
2015_1209_1344,0.33222
2015_1209_1345,0.30608
2015_1209_1352,0.71321
2015_1209_1361,0.45358
2015_1209_1372,0.25156
2015_1209_1374,0.3503
2015_1209_1385,0.41101
2015_1209_1400,0.1344
2015_1209_1411,0.40549
2015_1209_1412,0.4007
2015_1209_1414,0.29177
2015_1209_1417,0.72995
2015_1209_1428,0.16592
2015_1209_1433,0.26267
2015_1209_1434,0.27689
2015_1209_1437,0.51818
2015_1209_1438,0.44197
2015_1209_1452,0.52739
2015_1209_1455,0.32187
2015_1209_1458,0.13983
2015_1209_1459,0.64041
2015_1209_1461,0.29124
2015_1209_1462,0.09873
2015_1211_1214,0.65281
2015_1211_1217,0.86031
2015_1211_1231,0.54618
2015_1211_1234,0.69515
2015_1211_1235,0.70643
2015_1211_1242,0.32874
2015_1211_1246,0.20964
2015_1211_1248,0.85837
2015_1211_1257,0.38928
2015_1211_1261,0.56757
2015_1211_1264,0.39261
2015_1211_1268,0.46531
2015_1211_1277,0.61064
2015_1211_1279,0.80529
2015_1211_1295,0.79389
2015_1211_1301,0.67592
2015_1211_1308,0.55888
2015_1211_1314,0.7076
2015_1211_1316,0.96913
2015_1211_1318,0.80064
2015_1211_1320,0.89724
2015_1211_1323,0.38834
2015_1211_1326,0.73705
2015_1211_1328,0.35831
2015_1211_1329,0.53416
2015_1211_1332,0.5187
2015_1211_1344,0.64766
2015_1211_1345,0.61975
2015_1211_1352,0.90185
2015_1211_1361,0.75413
2015_1211_1372,0.55395
2015_1211_1374,0.6658
2015_1211_1385,0.72055
2015_1211_1400,0.36456
2015_1211_1411,0.71592
2015_1211_1412,0.71185
2015_1211_1414,0.60353
2015_1211_1417,0.90899
2015_1211_1428,0.42363
2015_1211_1433,0.56828
2015_1211_1434,0.58589
2015_1211_1437,0.79895
2015_1211_1438,0.74532
2015_1211_1452,0.80481
2015_1211_1455,0.63686
2015_1211_1458,0.37526
2015_1211_1459,0.86808
2015_1211_1461,0.60291
2015_1211_1462,0.28815
2015_1214_1217,0.76806
2015_1214_1231,0.39287
2015_1214_1234,0.55077
2015_1214_1235,0.56404
2015_1214_1242,0.20844
2015_1214_1246,0.12481
2015_1214_1248,0.76519
2015_1214_1257,0.25524
2015_1214_1261,0.41374
2015_1214_1264,0.25791
2015_1214_1268,0.31875
2015_1214_1277,0.45748
2015_1214_1279,0.6898
2015_1214_1295,0.67438
2015_1214_1301,0.52861
2015_1214_1308,0.40519
2015_1214_1314,0.56544
2015_1214_1316,0.94407
2015_1214_1318,0.68348
2015_1214_1320,0.82439
2015_1214_1323,0.25449
2015_1214_1326,0.60113
2015_1214_1328,0.23091
2015_1214_1329,0.38139
2015_1214_1332,0.36687
2015_1214_1344,0.49707
2015_1214_1345,0.46704
2015_1214_1352,0.83167
2015_1214_1361,0.62252
2015_1214_1372,0.40038
2015_1214_1374,0.51718
2015_1214_1385,0.58095
2015_1214_1400,0.23575
2015_1214_1411,0.57537
2015_1214_1412,0.5705
2015_1214_1414,0.45009
2015_1214_1417,0.84301
2015_1214_1428,0.28325
2015_1214_1433,0.41443
2015_1214_1434,0.43205
2015_1214_1437,0.68118
2015_1214_1438,0.61143
2015_1214_1452,0.68915
2015_1214_1455,0.48532
2015_1214_1458,0.24412
2015_1214_1459,0.77965
2015_1214_1461,0.44945
2015_1214_1462,0.17874
2015_1217_1231,0.16497
2015_1217_1234,0.27236
2015_1217_1235,0.28315
2015_1217_1242,0.07441
2015_1217_1246,0.04172
2015_1217_1248,0.49871
2015_1217_1257,0.09472
2015_1217_1261,0.17726
2015_1217_1264,0.09593
2015_1217_1268,0.12499
2015_1217_1277,0.20474
2015_1217_1279,0.40438
2015_1217_1295,0.38736
2015_1217_1301,0.25504
2015_1217_1308,0.17217
2015_1217_1314,0.2843
2015_1217_1316,0.83749
2015_1217_1318,0.39732
2015_1217_1320,0.58902
2015_1217_1323,0.09438
2015_1217_1326,0.31512
2015_1217_1328,0.08396
2015_1217_1329,0.15841
2015_1217_1332,0.15031
2015_1217_1344,0.2318
2015_1217_1345,0.21107
2015_1217_1352,0.60133
2015_1217_1361,0.33488
2015_1217_1372,0.16934
2015_1217_1374,0.24643
2015_1217_1385,0.29738
2015_1217_1400,0.08607
2015_1217_1411,0.29263
2015_1217_1412,0.28852
2015_1217_1414,0.19992
2015_1217_1417,0.62113
2015_1217_1428,0.10766
2015_1217_1433,0.17768
2015_1217_1434,0.18847
2015_1217_1437,0.39478
2015_1217_1438,0.3245
2015_1217_1452,0.40364
2015_1217_1455,0.22353
2015_1217_1458,0.08975
2015_1217_1459,0.51928
2015_1217_1461,0.19951
2015_1217_1462,0.06231
2015_1231_1234,0.657
2015_1231_1235,0.66902
2015_1231_1242,0.29148
2015_1231_1246,0.18221
2015_1231_1248,0.83582
2015_1231_1257,0.34871
2015_1231_1261,0.52439
2015_1231_1264,0.3519
2015_1231_1268,0.4223
2015_1231_1277,0.56849
2015_1231_1279,0.77649
2015_1231_1295,0.76391
2015_1231_1301,0.63662
2015_1231_1308,0.51557
2015_1231_1314,0.67027
2015_1231_1316,0.96347
2015_1231_1318,0.77135
2015_1231_1320,0.88001
2015_1231_1323,0.34782
2015_1231_1326,0.70189
2015_1231_1328,0.31929
2015_1231_1329,0.49063
2015_1231_1332,0.47514
2015_1231_1344,0.60693
2015_1231_1345,0.57789
2015_1231_1352,0.8853
2015_1231_1361,0.72039
2015_1231_1372,0.51057
2015_1231_1374,0.62595
2015_1231_1385,0.68413
2015_1231_1400,0.32521
2015_1231_1411,0.67917
2015_1231_1412,0.67482
2015_1231_1414,0.56115
2015_1231_1417,0.8935
2015_1231_1428,0.38173
2015_1231_1433,0.5251
2015_1231_1434,0.54306
2015_1231_1437,0.76948
2015_1231_1438,0.71084
2015_1231_1452,0.77596
2015_1231_1455,0.59566
2015_1231_1458,0.33535
2015_1231_1459,0.84681
2015_1231_1461,0.56051
2015_1231_1462,0.25374
2015_1234_1235,0.51617
2015_1234_1242,0.1784
2015_1234_1246,0.10522
2015_1234_1248,0.72878
2015_1234_1257,0.22033
2015_1234_1261,0.36786
2015_1234_1264,0.22274
2015_1234_1268,0.27841
2015_1234_1277,0.41015
2015_1234_1279,0.6471
2015_1234_1295,0.63069
2015_1234_1301,0.48043
2015_1234_1308,0.35968
2015_1234_1314,0.51759
2015_1234_1316,0.93297
2015_1234_1318,0.64036
2015_1234_1320,0.7947
2015_1234_1323,0.21966
2015_1234_1326,0.55411
2015_1234_1328,0.19844
2015_1234_1329,0.33704
2015_1234_1332,0.32332
2015_1234_1344,0.44903
2015_1234_1345,0.41948
2015_1234_1352,0.80291
2015_1234_1361,0.57624
2015_1234_1372,0.35509
2015_1234_1374,0.469
2015_1234_1385,0.5334
2015_1234_1400,0.20278
2015_1234_1411,0.5277
2015_1234_1412,0.52274
2015_1234_1414,0.40295
2015_1234_1417,0.81577
2015_1234_1428,0.24578
2015_1234_1433,0.36853
2015_1234_1434,0.38548
2015_1234_1437,0.63792
2015_1234_1438,0.56474
2015_1234_1452,0.6464
2015_1234_1455,0.43743
2015_1234_1458,0.2103
2015_1234_1459,0.74473
2015_1234_1461,0.40232
2015_1234_1462,0.15216
2015_1235_1242,0.17065
2015_1235_1246,0.10027
2015_1235_1248,0.71802
2015_1235_1257,0.21123
2015_1235_1261,0.35544
2015_1235_1264,0.21357
2015_1235_1268,0.26773
2015_1235_1277,0.3972
2015_1235_1279,0.63472
2015_1235_1295,0.61807
2015_1235_1301,0.46702
2015_1235_1308,0.34739
2015_1235_1314,0.50414
2015_1235_1316,0.92953
2015_1235_1318,0.62788
2015_1235_1320,0.78579
2015_1235_1323,0.21057
2015_1235_1326,0.54078
2015_1235_1328,0.19002
2015_1235_1329,0.32512
2015_1235_1332,0.31166
2015_1235_1344,0.43576
2015_1235_1345,0.40644
2015_1235_1352,0.79426
2015_1235_1361,0.56306
2015_1235_1372,0.34287
2015_1235_1374,0.45563
2015_1235_1385,0.51999
2015_1235_1400,0.19422
2015_1235_1411,0.51428
2015_1235_1412,0.50931
2015_1235_1414,0.39007
2015_1235_1417,0.80755
2015_1235_1428,0.23594
2015_1235_1433,0.3561
2015_1235_1434,0.37281
2015_1235_1437,0.6254
2015_1235_1438,0.55148
2015_1235_1452,0.63401
2015_1235_1455,0.42423
2015_1235_1458,0.20151
2015_1235_1459,0.73437
2015_1235_1461,0.38946
2015_1235_1462,0.14534
2015_1242_1246,0.35381
2015_1242_1248,0.92599
2015_1242_1257,0.56818
2015_1242_1261,0.73042
2015_1242_1264,0.57161
2015_1242_1268,0.6424
2015_1242_1277,0.76401
2015_1242_1279,0.89515
2015_1242_1295,0.88829
2015_1242_1301,0.81151
2015_1242_1308,0.7234
2015_1242_1314,0.83321
2015_1242_1316,0.9848
2015_1242_1318,0.89236
2015_1242_1320,0.94743
2015_1242_1323,0.56721
2015_1242_1326,0.85264
2015_1242_1328,0.53546
2015_1242_1329,0.703
2015_1242_1332,0.68989
2015_1242_1344,0.79143
2015_1242_1345,0.77088
2015_1242_1352,0.94992
2015_1242_1361,0.8636
2015_1242_1372,0.71939
2015_1242_1374,0.8044
2015_1242_1385,0.84184
2015_1242_1400,0.54219
2015_1242_1411,0.83877
2015_1242_1412,0.83606
2015_1242_1414,0.75859
2015_1242_1417,0.95374
2015_1242_1428,0.60274
2015_1242_1433,0.73098
2015_1242_1434,0.74494
2015_1242_1437,0.89134
2015_1242_1438,0.85798
2015_1242_1452,0.89486
2015_1242_1455,0.78356
2015_1242_1458,0.55356
2015_1242_1459,0.93143
2015_1242_1461,0.75812
2015_1242_1462,0.45521
2015_1246_1248,0.95851
2015_1246_1257,0.70841
2015_1246_1261,0.83341
2015_1246_1264,0.71129
2015_1246_1268,0.76835
2015_1246_1277,0.85669
2015_1246_1279,0.94035
2015_1246_1295,0.93623
2015_1246_1301,0.88826
2015_1246_1308,0.82844
2015_1246_1314,0.90219
2015_1246_1316,0.99171
2015_1246_1318,0.93868
2015_1246_1320,0.97083
2015_1246_1323,0.70759
2015_1246_1326,0.91441
2015_1246_1328,0.68033
2015_1246_1329,0.8138
2015_1246_1332,0.80421
2015_1246_1344,0.8751
2015_1246_1345,0.86134
2015_1246_1352,0.97224
2015_1246_1361,0.9212
2015_1246_1372,0.82558
2015_1246_1374,0.88363
2015_1246_1385,0.90764
2015_1246_1400,0.6862
2015_1246_1411,0.90571
2015_1246_1412,0.90399
2015_1246_1414,0.85298
2015_1246_1417,0.9744
2015_1246_1428,0.73694
2015_1246_1433,0.83381
2015_1246_1434,0.84357
2015_1246_1437,0.93806
2015_1246_1438,0.91772
2015_1246_1452,0.94018
2015_1246_1455,0.86987
2015_1246_1458,0.69599
2015_1246_1459,0.96166
2015_1246_1461,0.85266
2015_1246_1462,0.60673
2015_1248_1257,0.09611
2015_1248_1261,0.17962
2015_1248_1264,0.09733
2015_1248_1268,0.12676
2015_1248_1277,0.20736
2015_1248_1279,0.40825
2015_1248_1295,0.39118
2015_1248_1301,0.25811
2015_1248_1308,0.17447
2015_1248_1314,0.28758
2015_1248_1316,0.83967
2015_1248_1318,0.40117
2015_1248_1320,0.5929
2015_1248_1323,0.09576
2015_1248_1326,0.31859
2015_1248_1328,0.08521
2015_1248_1329,0.16056
2015_1248_1332,0.15238
2015_1248_1344,0.23467
2015_1248_1345,0.21376
2015_1248_1352,0.60517
2015_1248_1361,0.33846
2015_1248_1372,0.17161
2015_1248_1374,0.24943
2015_1248_1385,0.30075
2015_1248_1400,0.08734
2015_1248_1411,0.29596
2015_1248_1412,0.29183
2015_1248_1414,0.2025
2015_1248_1417,0.6249
2015_1248_1428,0.10921
2015_1248_1433,0.18004
2015_1248_1434,0.19094
2015_1248_1437,0.39862
2015_1248_1438,0.32803
2015_1248_1452,0.40751
2015_1248_1455,0.22633
2015_1248_1458,0.09107
2015_1248_1459,0.52328
2015_1248_1461,0.20208
2015_1248_1462,0.06325
2015_1257_1261,0.67551
2015_1257_1264,0.50622
2015_1257_1268,0.57988
2015_1257_1277,0.71326
2015_1257_1279,0.86772
2015_1257_1295,0.85934
2015_1257_1301,0.76787
2015_1257_1308,0.66772
2015_1257_1314,0.79331
2015_1257_1316,0.98031
2015_1257_1318,0.86431
2015_1257_1320,0.93265
2015_1257_1323,0.50174
2015_1257_1326,0.81637
2015_1257_1328,0.46968
2015_1257_1329,0.64523
2015_1257_1332,0.6309
2015_1257_1344,0.74461
2015_1257_1345,0.72106
2015_1257_1352,0.93579
2015_1257_1361,0.82949
2015_1257_1372,0.66327
2015_1257_1374,0.7596
2015_1257_1385,0.80352
2015_1257_1400,0.47643
2015_1257_1411,0.79988
2015_1257_1412,0.79668
2015_1257_1414,0.70712
2015_1257_1417,0.94062
2015_1257_1428,0.53827
2015_1257_1433,0.67614
2015_1257_1434,0.69174
2015_1257_1437,0.86306
2015_1257_1438,0.82275
2015_1257_1452,0.86737
2015_1257_1455,0.73556
2015_1257_1458,0.48789
2015_1257_1459,0.91257
2015_1257_1461,0.70659
2015_1257_1462,0.39099
2015_1261_1264,0.33238
2015_1261_1268,0.4013
2015_1261_1277,0.5471
2015_1261_1279,0.76109
2015_1261_1295,0.74791
2015_1261_1301,0.61634
2015_1261_1308,0.4939
2015_1261_1314,0.65083
2015_1261_1316,0.96029
2015_1261_1318,0.7557
2015_1261_1320,0.87055
2015_1261_1323,0.32842
2015_1261_1326,0.68344
2015_1261_1328,0.30075
2015_1261_1329,0.46899
2015_1261_1332,0.45358
2015_1261_1344,0.58607
2015_1261_1345,0.55661
2015_1261_1352,0.8762
2015_1261_1361,0.7026
2015_1261_1372,0.4889
2015_1261_1374,0.60544
2015_1261_1385,0.6651
2015_1261_1400,0.30647
2015_1261_1411,0.65999
2015_1261_1412,0.65551
2015_1261_1414,0.5397
2015_1261_1417,0.88496
2015_1261_1428,0.36148
2015_1261_1433,0.50345
2015_1261_1434,0.52148
2015_1261_1437,0.75374
2015_1261_1438,0.6927
2015_1261_1452,0.76053
2015_1261_1455,0.57462
2015_1261_1458,0.31631
2015_1261_1459,0.83522
2015_1261_1461,0.53906
2015_1261_1462,0.23768
2015_1264_1268,0.57647
2015_1264_1277,0.7104
2015_1264_1279,0.86611
2015_1264_1295,0.85764
2015_1264_1301,0.76537
2015_1264_1308,0.66461
2015_1264_1314,0.79101
2015_1264_1316,0.98004
2015_1264_1318,0.86266
2015_1264_1320,0.93177
2015_1264_1323,0.49825
2015_1264_1326,0.81426
2015_1264_1328,0.4662
2015_1264_1329,0.64202
2015_1264_1332,0.62764
2015_1264_1344,0.74194
2015_1264_1345,0.71824
2015_1264_1352,0.93495
2015_1264_1361,0.8275
2015_1264_1372,0.66014
2015_1264_1374,0.75704
2015_1264_1385,0.8013
2015_1264_1400,0.47295
2015_1264_1411,0.79764
2015_1264_1412,0.79441
2015_1264_1414,0.70422
2015_1264_1417,0.93983
2015_1264_1428,0.5348
2015_1264_1433,0.67308
2015_1264_1434,0.68875
2015_1264_1437,0.8614
2015_1264_1438,0.8207
2015_1264_1452,0.86575
2015_1264_1455,0.73283
2015_1264_1458,0.48439
2015_1264_1459,0.91144
2015_1264_1461,0.70368
2015_1264_1462,0.38767
2015_1268_1277,0.64564
2015_1268_1279,0.82773
2015_1268_1295,0.81735
2015_1268_1301,0.70786
2015_1268_1308,0.59545
2015_1268_1314,0.73763
2015_1268_1316,0.97331
2015_1268_1318,0.8235
2015_1268_1320,0.91026
2015_1268_1323,0.42449
2015_1268_1326,0.76505
2015_1268_1328,0.39346
2015_1268_1329,0.57121
2015_1268_1332,0.55595
2015_1268_1344,0.68107
2015_1268_1345,0.65439
2015_1268_1352,0.91435
2015_1268_1361,0.78086
2015_1268_1372,0.59062
2015_1268_1374,0.69829
2015_1268_1385,0.74971
2015_1268_1400,0.39994
2015_1268_1411,0.7454
2015_1268_1412,0.7416
2015_1268_1414,0.63878
2015_1268_1417,0.92065
2015_1268_1428,0.46059
2015_1268_1433,0.60462
2015_1268_1434,0.62174
2015_1268_1437,0.82195
2015_1268_1438,0.77272
2015_1268_1452,0.82729
2015_1268_1455,0.67077
2015_1268_1458,0.411
2015_1268_1459,0.88432
2015_1268_1461,0.63819
2015_1268_1462,0.31984
2015_1277_1279,0.72723
2015_1277_1295,0.71289
2015_1277_1301,0.57346
2015_1277_1308,0.44955
2015_1277_1314,0.60937
2015_1277_1316,0.95291
2015_1277_1318,0.72136
2015_1277_1320,0.84913
2015_1277_1323,0.29041
2015_1277_1326,0.64372
2015_1277_1328,0.26468
2015_1277_1329,0.42501
2015_1277_1332,0.40992
2015_1277_1344,0.54232
2015_1277_1345,0.51234
2015_1277_1352,0.85556
2015_1277_1361,0.66411
2015_1277_1372,0.44461
2015_1277_1374,0.56221
2015_1277_1385,0.62435
2015_1277_1400,0.26998
2015_1277_1411,0.61897
2015_1277_1412,0.61427
2015_1277_1414,0.49527
2015_1277_1417,0.86556
2015_1277_1428,0.32148
2015_1277_1433,0.45903
2015_1277_1434,0.47699
2015_1277_1437,0.71922
2015_1277_1438,0.65356
2015_1277_1452,0.72662
2015_1277_1455,0.53063
2015_1277_1458,0.27912
2015_1277_1459,0.80923
2015_1277_1461,0.49462
2015_1277_1462,0.20693
2015_1279_1295,0.48495
2015_1279_1301,0.33767
2015_1279_1308,0.23647
2015_1279_1314,0.37168
2015_1279_1316,0.88472
2015_1279_1318,0.49538
2015_1279_1320,0.68094
2015_1279_1323,0.13434
2015_1279_1326,0.40658
2015_1279_1328,0.1201
2015_1279_1329,0.21893
2015_1279_1332,0.2085
2015_1279_1344,0.31003
2015_1279_1345,0.2849
2015_1279_1352,0.69194
2015_1279_1361,0.42849
2015_1279_1372,0.23287
2015_1279_1374,0.32749
2015_1279_1385,0.3866
2015_1279_1400,0.12299
2015_1279_1411,0.38119
2015_1279_1412,0.37651
2015_1279_1414,0.27119
2015_1279_1417,0.70941
2015_1279_1428,0.1523
2015_1279_1433,0.24343
2015_1279_1434,0.25697
2015_1279_1437,0.49273
2015_1279_1438,0.41703
2015_1279_1452,0.50196
2015_1279_1455,0.30006
2015_1279_1458,0.12803
2015_1279_1459,0.61664
2015_1279_1461,0.27068
2015_1279_1462,0.09004
2015_1295_1301,0.35376
2015_1295_1308,0.24955
2015_1295_1314,0.38844
2015_1295_1316,0.89178
2015_1295_1318,0.51316
2015_1295_1320,0.6962
2015_1295_1323,0.14283
2015_1295_1326,0.42385
2015_1295_1328,0.12782
2015_1295_1329,0.23134
2015_1295_1332,0.22049
2015_1295_1344,0.32544
2015_1295_1345,0.29961
2015_1295_1352,0.70689
2015_1295_1361,0.44599
2015_1295_1372,0.24582
2015_1295_1374,0.34335
2015_1295_1385,0.4036
2015_1295_1400,0.13087
2015_1295_1411,0.39811
2015_1295_1412,0.39335
2015_1295_1414,0.28547
2015_1295_1417,0.72386
2015_1295_1428,0.16171
2015_1295_1433,0.25677
2015_1295_1434,0.27079
2015_1295_1437,0.51051
2015_1295_1438,0.43442
